source,application_bits,ebn0_db,repeat,seed,delivered_application_bits,transmitted_bits,packet_count,delivered_packets,attempts,retransmissions,crc_failures,duration_s,latency_budget_exhausted,payload_delivery_ratio,packet_delivery_ratio,frame_success,goodput_bps,gross_bitrate_bps
quantized_soft_semantic,327,3.0,12,21270723,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,13,21270724,327,1540,1,1,2,1,1,0.0028699999999999997,False,1.0,1.0,True,113937.28222996517,536585.3658536586
quantized_soft_semantic,327,3.0,14,21270725,0,1540,1,0,2,1,2,0.0028699999999999997,False,0.0,0.0,False,0.0,536585.3658536586
quantized_soft_semantic,327,3.0,15,21270726,327,1540,1,1,2,1,1,0.0028699999999999997,False,1.0,1.0,True,113937.28222996517,536585.3658536586
quantized_soft_semantic,327,3.0,16,21270727,327,1540,1,1,2,1,1,0.0028699999999999997,False,1.0,1.0,True,113937.28222996517,536585.3658536586
quantized_soft_semantic,327,3.0,17,21270728,0,1540,1,0,2,1,2,0.0028699999999999997,False,0.0,0.0,False,0.0,536585.3658536586
quantized_soft_semantic,327,3.0,18,21270729,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,19,21270730,327,1540,1,1,2,1,1,0.0028699999999999997,False,1.0,1.0,True,113937.28222996517,536585.3658536586
quantized_soft_semantic,327,3.0,20,21270731,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,21,21270732,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,22,21270733,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,23,21270734,0,1540,1,0,2,1,2,0.0028699999999999997,False,0.0,0.0,False,0.0,536585.3658536586
quantized_soft_semantic,327,3.0,24,21270735,0,1540,1,0,2,1,2,0.0028699999999999997,False,0.0,0.0,False,0.0,536585.3658536586
quantized_soft_semantic,327,3.0,25,21270736,327,1540,1,1,2,1,1,0.0028699999999999997,False,1.0,1.0,True,113937.28222996517,536585.3658536586
quantized_soft_semantic,327,3.0,26,21270737,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,27,21270738,0,1540,1,0,2,1,2,0.0028699999999999997,False,0.0,0.0,False,0.0,536585.3658536586
quantized_soft_semantic,327,3.0,28,21270739,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,3.0,29,21270740,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,0,21280711,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,1,21280712,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,2,21280713,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,3,21280714,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,4,21280715,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,5,21280716,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,6,21280717,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,7,21280718,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,8,21280719,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,9,21280720,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,10,21280721,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,11,21280722,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,12,21280723,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,13,21280724,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,14,21280725,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,15,21280726,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,16,21280727,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,17,21280728,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,18,21280729,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,19,21280730,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,20,21280731,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,21,21280732,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,22,21280733,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,23,21280734,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,24,21280735,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,25,21280736,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,26,21280737,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,27,21280738,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,28,21280739,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,6.0,29,21280740,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,0,21290711,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,1,21290712,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,2,21290713,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,3,21290714,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,4,21290715,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,5,21290716,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,6,21290717,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,7,21290718,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,8,21290719,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,9,21290720,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,10,21290721,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,11,21290722,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,12,21290723,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,13,21290724,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,14,21290725,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,15,21290726,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,16,21290727,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,17,21290728,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,18,21290729,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,19,21290730,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,20,21290731,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,21,21290732,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,22,21290733,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,23,21290734,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,24,21290735,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,25,21290736,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,26,21290737,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,27,21290738,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,28,21290739,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,9.0,29,21290740,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,0,21300711,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,1,21300712,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,2,21300713,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,3,21300714,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,4,21300715,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,5,21300716,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,6,21300717,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,7,21300718,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,8,21300719,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,9,21300720,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,10,21300721,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,11,21300722,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,12,21300723,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,13,21300724,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,14,21300725,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,15,21300726,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,16,21300727,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,17,21300728,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,18,21300729,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,19,21300730,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,20,21300731,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,21,21300732,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,22,21300733,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,23,21300734,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,24,21300735,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,25,21300736,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,26,21300737,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,27,21300738,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,28,21300739,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
quantized_soft_semantic,327,12.0,29,21300740,327,770,1,1,1,0,0,0.0014349999999999999,False,1.0,1.0,True,227874.56445993035,536585.3658536586
compressed_spectrogram_png,116541,0.0,0,22260711,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,1,22260712,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,2,22260713,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,3,22260714,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,4,22260715,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,5,22260716,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,6,22260717,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,7,22260718,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,8,22260719,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,9,22260720,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,10,22260721,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,11,22260722,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,12,22260723,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,13,22260724,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,14,22260725,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,15,22260726,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,16,22260727,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,17,22260728,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,18,22260729,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,19,22260730,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,20,22260731,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,21,22260732,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,22,22260733,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,23,22260734,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,24,22260735,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,25,22260736,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,26,22260737,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,27,22260738,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,28,22260739,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,0.0,29,22260740,0,242536,114,0,122,61,122,0.2493679999999995,True,0.0,0.0,False,0.0,972602.7397260293
compressed_spectrogram_png,116541,3.0,0,22270711,2048,242536,114,2,122,61,120,0.2493679999999995,True,0.0175732145768442,0.017543859649122806,False,8212.76186198712,972602.7397260293
compressed_spectrogram_png,116541,3.0,1,22270712,9216,242536,114,9,122,59,113,0.2493679999999995,True,0.0790794655957989,0.07894736842105263,False,36957.42837894204,972602.7397260293
compressed_spectrogram_png,116541,3.0,2,22270713,9216,242536,114,9,122,58,113,0.2493679999999995,True,0.0790794655957989,0.07894736842105263,False,36957.42837894204,972602.7397260293
compressed_spectrogram_png,116541,3.0,3,22270714,6144,242536,114,6,122,59,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,3.0,4,22270715,9216,242536,114,9,122,60,113,0.2493679999999995,True,0.0790794655957989,0.07894736842105263,False,36957.42837894204,972602.7397260293
compressed_spectrogram_png,116541,3.0,5,22270716,12288,242536,114,12,122,58,110,0.2493679999999995,True,0.1054392874610652,0.10526315789473684,False,49276.57117192272,972602.7397260293
compressed_spectrogram_png,116541,3.0,6,22270717,4096,242536,114,4,122,60,118,0.2493679999999995,True,0.0351464291536884,0.03508771929824561,False,16425.52372397424,972602.7397260293
compressed_spectrogram_png,116541,3.0,7,22270718,3072,242536,114,3,122,60,119,0.2493679999999995,True,0.0263598218652663,0.02631578947368421,False,12319.14279298068,972602.7397260293
compressed_spectrogram_png,116541,3.0,8,22270719,4096,242536,114,4,122,60,118,0.2493679999999995,True,0.0351464291536884,0.03508771929824561,False,16425.52372397424,972602.7397260293
compressed_spectrogram_png,116541,3.0,9,22270720,3072,242536,114,3,122,60,119,0.2493679999999995,True,0.0263598218652663,0.02631578947368421,False,12319.14279298068,972602.7397260293
compressed_spectrogram_png,116541,3.0,10,22270721,4096,242536,114,4,122,60,118,0.2493679999999995,True,0.0351464291536884,0.03508771929824561,False,16425.52372397424,972602.7397260293
compressed_spectrogram_png,116541,3.0,11,22270722,6144,242536,114,6,122,61,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,3.0,12,22270723,8192,242536,114,8,122,59,114,0.2493679999999995,True,0.0702928583073768,0.07017543859649122,False,32851.04744794848,972602.7397260293
compressed_spectrogram_png,116541,3.0,13,22270724,8192,242536,114,8,122,59,114,0.2493679999999995,True,0.0702928583073768,0.07017543859649122,False,32851.04744794848,972602.7397260293
compressed_spectrogram_png,116541,3.0,14,22270725,4096,242536,114,4,122,60,118,0.2493679999999995,True,0.0351464291536884,0.03508771929824561,False,16425.52372397424,972602.7397260293
compressed_spectrogram_png,116541,3.0,15,22270726,6144,242536,114,6,122,59,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,3.0,16,22270727,9216,242536,114,9,122,58,113,0.2493679999999995,True,0.0790794655957989,0.07894736842105263,False,36957.42837894204,972602.7397260293
compressed_spectrogram_png,116541,3.0,17,22270728,7168,242536,114,7,122,58,115,0.2493679999999995,True,0.061506251018954704,0.06140350877192982,False,28744.66651695492,972602.7397260293
compressed_spectrogram_png,116541,3.0,18,22270729,6144,242536,114,6,122,58,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,3.0,19,22270730,9216,242536,114,9,122,58,113,0.2493679999999995,True,0.0790794655957989,0.07894736842105263,False,36957.42837894204,972602.7397260293
compressed_spectrogram_png,116541,3.0,20,22270731,6144,242536,114,6,122,59,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,3.0,21,22270732,5120,242536,114,5,122,59,117,0.2493679999999995,True,0.0439330364421105,0.043859649122807015,False,20531.9046549678,972602.7397260293
compressed_spectrogram_png,116541,3.0,22,22270733,2048,242536,114,2,122,60,120,0.2493679999999995,True,0.0175732145768442,0.017543859649122806,False,8212.76186198712,972602.7397260293
compressed_spectrogram_png,116541,3.0,23,22270734,3072,242536,114,3,122,60,119,0.2493679999999995,True,0.0263598218652663,0.02631578947368421,False,12319.14279298068,972602.7397260293
compressed_spectrogram_png,116541,3.0,24,22270735,7168,242536,114,7,122,58,115,0.2493679999999995,True,0.061506251018954704,0.06140350877192982,False,28744.66651695492,972602.7397260293
compressed_spectrogram_png,116541,3.0,25,22270736,4096,242536,114,4,122,60,118,0.2493679999999995,True,0.0351464291536884,0.03508771929824561,False,16425.52372397424,972602.7397260293
compressed_spectrogram_png,116541,3.0,26,22270737,11264,242536,114,11,122,58,111,0.2493679999999995,True,0.0966526801726431,0.09649122807017543,False,45170.19024092916,972602.7397260293
compressed_spectrogram_png,116541,3.0,27,22270738,3072,242536,114,3,122,60,119,0.2493679999999995,True,0.0263598218652663,0.02631578947368421,False,12319.14279298068,972602.7397260293
compressed_spectrogram_png,116541,3.0,28,22270739,5120,242536,114,5,122,59,117,0.2493679999999995,True,0.0439330364421105,0.043859649122807015,False,20531.9046549678,972602.7397260293
compressed_spectrogram_png,116541,3.0,29,22270740,6144,242536,114,6,122,60,116,0.2493679999999995,True,0.0527196437305326,0.05263157894736842,False,24638.28558596136,972602.7397260293
compressed_spectrogram_png,116541,6.0,0,22280711,116541,232260,114,114,117,3,3,0.23897999999999955,False,1.0,1.0,True,487660.0552347486,971880.4920913902
compressed_spectrogram_png,116541,6.0,1,22280712,116541,234248,114,114,118,4,4,0.24102399999999954,False,1.0,1.0,True,483524.46229421225,971886.6171003736
compressed_spectrogram_png,116541,6.0,2,22280713,115517,234248,114,113,118,4,5,0.24102399999999954,False,0.9912133927115779,0.9912280701754386,False,479275.9227296876,971886.6171003736
compressed_spectrogram_png,116541,6.0,3,22280714,116541,228284,114,114,115,1,1,0.23489199999999957,False,1.0,1.0,True,496147.1655058504,971867.9222791769
compressed_spectrogram_png,116541,6.0,4,22280715,116541,236236,114,114,119,5,5,0.24306799999999953,False,1.0,1.0,True,479458.4231573067,971892.6390968801
compressed_spectrogram_png,116541,6.0,5,22280716,116541,236236,114,114,119,5,5,0.24306799999999953,False,1.0,1.0,True,479458.4231573067,971892.6390968801
compressed_spectrogram_png,116541,6.0,6,22280717,116541,236236,114,114,119,5,5,0.24306799999999953,False,1.0,1.0,True,479458.4231573067,971892.6390968801
compressed_spectrogram_png,116541,6.0,7,22280718,114688,242536,114,112,122,9,10,0.2493679999999995,True,0.9841000163032753,0.9824561403508771,False,459914.6642712787,972602.7397260293
compressed_spectrogram_png,116541,6.0,8,22280719,116541,240212,114,114,121,7,7,0.24715599999999951,False,1.0,1.0,True,471528.10370778065,971904.3842755202
compressed_spectrogram_png,116541,6.0,9,22280720,116541,236236,114,114,119,5,5,0.24306799999999953,False,1.0,1.0,True,479458.4231573067,971892.6390968801
compressed_spectrogram_png,116541,6.0,10,22280721,115517,234248,114,113,118,4,5,0.24102399999999954,False,0.9912133927115779,0.9912280701754386,False,479275.9227296876,971886.6171003736
